"aquaticSiteType","siteID.x","namedLocation.x","collectDate.x","eventID","parentSampleID","sampleID","habitatType","algalSampleType","samplerType","benthicArea","substratumSizeClass","plantSurfaceArea","fieldSampleVolume","labSampleVolume","preservativeVolume","domainFilterVolume","ashMassDataQF","adjAshFreeDryMass"
"lake","SUGG","SUGG.AOS.riparian.point.02",2023-07-11 12:25:00,"SUGG.20230711","SUGG.20230711.EPIPHYTON.2","SUGG.20230711.EPIPHYTON.2.AFDM.1","littoral","epiphyton","grab",0.01,NA,503.5,163,NA,NA,5,NA,0.0025
"lake","SUGG","SUGG.AOS.buoy.c0",2023-07-11 12:25:00,"SUGG.20230711","SUGG.20230711.PHYTOPLANKTON.3","SUGG.20230711.PHYTOPLANKTON.3.AFDM.1","pelagic","phytoplankton","Kemmerer",NA,NA,NA,4000,NA,NA,250,NA,9e-04
"lake","SUGG","SUGG.AOS.riparian.point.08",2023-07-11 12:25:00,"SUGG.20230711","SUGG.20230711.EPIPHYTON.8","SUGG.20230711.EPIPHYTON.8.AFDM.1","littoral","epiphyton","grab",0.01,NA,1029.6,150,NA,NA,5,NA,0.0022
"lake","SUGG","SUGG.AOS.littoral1",2023-07-11 12:25:00,"SUGG.20230711","SUGG.20230711.PHYTOPLANKTON.1","SUGG.20230711.PHYTOPLANKTON.1.AFDM.1","pelagic","phytoplankton","Kemmerer",NA,NA,NA,4000,NA,NA,250,NA,5e-04
"lake","SUGG","SUGG.AOS.riparian.point.06",2023-07-11 12:25:00,"SUGG.20230711","SUGG.20230711.EPIPHYTON.6","SUGG.20230711.EPIPHYTON.6.AFDM.1","littoral","epiphyton","grab",0.01,NA,456.35,148,NA,NA,5,NA,0.0017
"lake","SUGG","SUGG.AOS.riparian.point.10",2023-07-11 12:25:00,"SUGG.20230711","SUGG.20230711.EPIPHYTON.10","SUGG.20230711.EPIPHYTON.10.AFDM.1","littoral","epiphyton","grab",0.01,NA,558.64,168,NA,NA,5,NA,0.0018
"lake","SUGG","SUGG.AOS.riparian.point.04",2023-07-11 12:25:00,"SUGG.20230711","SUGG.20230711.EPIPHYTON.4","SUGG.20230711.EPIPHYTON.4.AFDM.1","littoral","epiphyton","grab",0.01,NA,893,163,NA,NA,10,NA,0.0022
"stream","CUPE","CUPE.AOS.reach",2015-02-19 13:05:00,"CUPE.20150219","CUPE.20150219.EPILITHON.2","CUPE.20150219.EPILITHON.2","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,6,NA,0.0012
"stream","CUPE","CUPE.AOS.reach",2015-02-19 13:05:00,"CUPE.20150219","CUPE.20150219.EPILITHON.4","CUPE.20150219.EPILITHON.4","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,6,NA,0.0021
"stream","CUPE","CUPE.AOS.reach",2015-02-19 13:05:00,"CUPE.20150219","CUPE.20150219.EPILITHON.1","CUPE.20150219.EPILITHON.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,6,NA,0.0027
"stream","CUPE","CUPE.AOS.reach",2015-02-19 13:05:00,"CUPE.20150219","CUPE.20150219.EPILITHON.5","CUPE.20150219.EPILITHON.5","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,6,NA,0.0012
"stream","CUPE","CUPE.AOS.reach",2015-02-19 13:05:00,"CUPE.20150219","CUPE.20150219.EPILITHON.3","CUPE.20150219.EPILITHON.3","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,6,NA,0.0024
"stream","CUPE","CUPE.AOS.reach",2015-07-15 18:09:00,"CUPE.20150715","CUPE.20150715.EPILITHON.8","CUPE.20150715.EPILITHON.8","run","epilithon","scrub",0.002406,"cobble",NA,250,NA,NA,8,NA,1e-04
"stream","CUPE","CUPE.AOS.S2",2015-07-15 18:09:00,"CUPE.20150715","CUPE.20150715.SESTON.1","CUPE.20150715.SESTON.1","riffle","seston","grab",NA,"cobble",NA,5000,NA,NA,350,NA,2e-04
"stream","CUPE","CUPE.AOS.reach",2015-07-15 18:09:00,"CUPE.20150715","CUPE.20150715.EPILITHON.6","CUPE.20150715.EPILITHON.6","run","epilithon","scrub",0.002406,"cobble",NA,250,NA,NA,8,NA,8e-04
"stream","CUPE","CUPE.AOS.reach",2015-07-15 18:09:00,"CUPE.20150715","CUPE.20150715.EPILITHON.1","CUPE.20150715.EPILITHON.1","riffle","epilithon","scrub",0.002406,"cobble",NA,250,NA,NA,8,NA,5e-04
"stream","CUPE","CUPE.AOS.reach",2015-07-15 18:09:00,"CUPE.20150715","CUPE.20150715.EPILITHON.2","CUPE.20150715.EPILITHON.2","riffle","epilithon","scrub",0.002406,"cobble",NA,250,NA,NA,8,NA,3e-04
"stream","CUPE","CUPE.AOS.reach",2015-07-15 18:09:00,"CUPE.20150715","CUPE.20150715.EPILITHON.3","CUPE.20150715.EPILITHON.3","riffle","epilithon","scrub",0.002406,"cobble",NA,250,NA,NA,8,NA,5e-04
"stream","CUPE","CUPE.AOS.reach",2015-07-15 18:09:00,"CUPE.20150715","CUPE.20150715.EPILITHON.7","CUPE.20150715.EPILITHON.7","run","epilithon","scrub",0.002406,"cobble",NA,250,NA,NA,8,NA,4e-04
"stream","CUPE","CUPE.AOS.reach",2015-07-15 18:09:00,"CUPE.20150715","CUPE.20150715.EPILITHON.5","CUPE.20150715.EPILITHON.5","riffle","epilithon","scrub",0.002406,"cobble",NA,250,NA,NA,8,NA,4e-04
"stream","CUPE","CUPE.AOS.reach",2015-07-15 18:09:00,"CUPE.20150715","CUPE.20150715.EPILITHON.4","CUPE.20150715.EPILITHON.4","riffle","epilithon","scrub",0.002406,"cobble",NA,250,NA,NA,8,NA,1e-04
"stream","CUPE","CUPE.AOS.reach",2015-12-08 12:00:00,"CUPE.20151208","CUPE.20151208.EPILITHON.1","CUPE.20151208.EPILITHON.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,4e-04
"stream","CUPE","CUPE.AOS.reach",2015-12-08 12:00:00,"CUPE.20151208","CUPE.20151208.EPILITHON.8","CUPE.20151208.EPILITHON.8","run","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,2e-04
"stream","CUPE","CUPE.AOS.reach",2015-12-08 12:00:00,"CUPE.20151208","CUPE.20151208.EPILITHON.7","CUPE.20151208.EPILITHON.7","run","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,5e-04
"stream","CUPE","CUPE.AOS.reach",2015-12-08 12:00:00,"CUPE.20151208","CUPE.20151208.EPILITHON.6","CUPE.20151208.EPILITHON.6","run","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,1e-04
"stream","CUPE","CUPE.AOS.reach",2015-12-08 12:00:00,"CUPE.20151208","CUPE.20151208.EPILITHON.4","CUPE.20151208.EPILITHON.4","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,5e-04
"stream","CUPE","CUPE.AOS.reach",2015-12-08 12:00:00,"CUPE.20151208","CUPE.20151208.EPILITHON.2","CUPE.20151208.EPILITHON.2","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,2e-04
"stream","CUPE","CUPE.AOS.reach",2015-12-08 12:00:00,"CUPE.20151208","CUPE.20151208.EPILITHON.3","CUPE.20151208.EPILITHON.3","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,1e-04
"stream","CUPE","CUPE.AOS.reach",2015-12-08 12:00:00,"CUPE.20151208","CUPE.20151208.EPILITHON.5","CUPE.20151208.EPILITHON.5","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,4e-04
"stream","CUPE","CUPE.AOS.reach",2016-02-03 11:45:00,"CUPE.20160203","CUPE.20160203.EPILITHON.5","CUPE.20160203.EPILITHON.5","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,5e-04
"stream","CUPE","CUPE.AOS.reach",2016-02-03 11:45:00,"CUPE.20160203","CUPE.20160203.EPILITHON.8","CUPE.20160203.EPILITHON.8","run","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,2e-04
"stream","CUPE","CUPE.AOS.reach",2016-02-03 11:45:00,"CUPE.20160203","CUPE.20160203.EPILITHON.3","CUPE.20160203.EPILITHON.3","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,4e-04
"stream","CUPE","CUPE.AOS.reach",2016-02-03 11:45:00,"CUPE.20160203","CUPE.20160203.EPILITHON.2","CUPE.20160203.EPILITHON.2","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,2e-04
"stream","CUPE","CUPE.AOS.reach",2016-02-03 11:45:00,"CUPE.20160203","CUPE.20160203.EPILITHON.1","CUPE.20160203.EPILITHON.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,3e-04
"stream","CUPE","CUPE.AOS.reach",2016-02-03 11:45:00,"CUPE.20160203","CUPE.20160203.EPILITHON.4","CUPE.20160203.EPILITHON.4","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,7e-04
"stream","CUPE","CUPE.AOS.S2",2016-02-03 11:45:00,"CUPE.20160203","CUPE.20160203.SESTON.1","CUPE.20160203.SESTON.1","riffle","seston","grab",NA,"cobble",NA,6000,NA,NA,500,NA,3e-04
"stream","CUPE","CUPE.AOS.reach",2016-02-03 11:45:00,"CUPE.20160203","CUPE.20160203.EPILITHON.6","CUPE.20160203.EPILITHON.6","run","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,0.0013
"stream","CUPE","CUPE.AOS.reach",2016-02-03 11:45:00,"CUPE.20160203","CUPE.20160203.EPILITHON.7","CUPE.20160203.EPILITHON.7","run","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,3e-04
"stream","CUPE","CUPE.AOS.reach",2016-06-29 11:35:00,"CUPE.20160629","CUPE.20160629.EPILITHON.8","CUPE.20160629.EPILITHON.8","run","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,4e-04
"stream","CUPE","CUPE.AOS.reach",2016-06-29 11:35:00,"CUPE.20160629","CUPE.20160629.EPILITHON.4","CUPE.20160629.EPILITHON.4","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,0.0014
"stream","CUPE","CUPE.AOS.reach",2016-06-29 11:35:00,"CUPE.20160629","CUPE.20160629.EPILITHON.5","CUPE.20160629.EPILITHON.5","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,5e-04
"stream","CUPE","CUPE.AOS.reach",2016-06-29 11:35:00,"CUPE.20160629","CUPE.20160629.EPILITHON.6","CUPE.20160629.EPILITHON.6","run","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,4e-04
"stream","CUPE","CUPE.AOS.S2",2016-06-29 11:35:00,"CUPE.20160629","CUPE.20160629.SESTON.1","CUPE.20160629.SESTON.1","riffle","seston","grab",NA,"cobble",NA,8000,NA,NA,850,NA,2e-04
"stream","CUPE","CUPE.AOS.reach",2016-06-29 11:35:00,"CUPE.20160629","CUPE.20160629.EPILITHON.7","CUPE.20160629.EPILITHON.7","run","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,5e-04
"stream","CUPE","CUPE.AOS.reach",2016-06-29 11:35:00,"CUPE.20160629","CUPE.20160629.EPILITHON.3","CUPE.20160629.EPILITHON.3","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,6e-04
"stream","CUPE","CUPE.AOS.reach",2016-06-29 11:35:00,"CUPE.20160629","CUPE.20160629.EPILITHON.1","CUPE.20160629.EPILITHON.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,6e-04
"stream","CUPE","CUPE.AOS.reach",2016-06-29 11:35:00,"CUPE.20160629","CUPE.20160629.EPILITHON.2","CUPE.20160629.EPILITHON.2","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,2e-04
"stream","CUPE","CUPE.AOS.S2",2017-01-26 12:12:00,"CUPE.20170126","CUPE.20170126.SESTON.1","CUPE.20170126.SESTON.1","riffle","seston","grab",NA,"cobble",NA,6000,NA,NA,600,NA,6e-04
"stream","CUPE","CUPE.AOS.reach",2017-01-26 12:12:00,"CUPE.20170126","CUPE.20170126.EPILITHON.1","CUPE.20170126.EPILITHON.1","riffle","epilithon","scrub",0.002406,"cobble",NA,200,NA,NA,7,NA,4e-04
"stream","CUPE","CUPE.AOS.reach",2017-01-26 12:12:00,"CUPE.20170126","CUPE.20170126.EPILITHON.4","CUPE.20170126.EPILITHON.4","riffle","epilithon","scrub",0.002406,"cobble",NA,200,NA,NA,7,NA,NA
"stream","CUPE","CUPE.AOS.reach",2017-01-26 12:12:00,"CUPE.20170126","CUPE.20170126.EPILITHON.5","CUPE.20170126.EPILITHON.5","riffle","epilithon","scrub",0.002406,"cobble",NA,200,NA,NA,7,NA,7e-04
"stream","CUPE","CUPE.AOS.reach",2017-01-26 12:12:00,"CUPE.20170126","CUPE.20170126.EPILITHON.8","CUPE.20170126.EPILITHON.8","run","epilithon","scrub",0.002406,"pebble",NA,200,NA,NA,7,NA,4e-04
"stream","CUPE","CUPE.AOS.reach",2017-01-26 12:12:00,"CUPE.20170126","CUPE.20170126.EPILITHON.6","CUPE.20170126.EPILITHON.6","run","epilithon","scrub",0.002406,"pebble",NA,200,NA,NA,7,NA,3e-04
"stream","CUPE","CUPE.AOS.reach",2017-01-26 12:12:00,"CUPE.20170126","CUPE.20170126.EPILITHON.2","CUPE.20170126.EPILITHON.2","riffle","epilithon","scrub",0.002406,"cobble",NA,200,NA,NA,7,NA,5e-04
"stream","CUPE","CUPE.AOS.reach",2017-01-26 12:12:00,"CUPE.20170126","CUPE.20170126.EPILITHON.7","CUPE.20170126.EPILITHON.7","run","epilithon","scrub",0.002406,"pebble",NA,200,NA,NA,7,NA,0.001
"stream","CUPE","CUPE.AOS.reach",2017-01-26 12:12:00,"CUPE.20170126","CUPE.20170126.EPILITHON.3","CUPE.20170126.EPILITHON.3","riffle","epilithon","scrub",0.002406,"cobble",NA,200,NA,NA,7,NA,4e-04
"stream","CUPE","CUPE.AOS.reach",2017-06-29 11:27:00,"CUPE.20170629","CUPE.20170629.EPILITHON.5","CUPE.20170629.EPILITHON.5","riffle","epilithon","scrub",0.002406,"cobble",NA,120,NA,NA,7,NA,1e-04
"stream","CUPE","CUPE.AOS.S2",2017-06-29 11:27:00,"CUPE.20170629","CUPE.20170629.SESTON.1","CUPE.20170629.SESTON.1","riffle","seston","grab",NA,"cobble",NA,5000,NA,NA,1000,NA,NA
"stream","CUPE","CUPE.AOS.reach",2017-06-29 11:27:00,"CUPE.20170629","CUPE.20170629.EPILITHON.2","CUPE.20170629.EPILITHON.2","riffle","epilithon","scrub",0.002406,"cobble",NA,120,NA,NA,7,NA,1e-04
"stream","CUPE","CUPE.AOS.reach",2017-06-29 11:27:00,"CUPE.20170629","CUPE.20170629.EPILITHON.1","CUPE.20170629.EPILITHON.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,7,NA,1e-04
"stream","CUPE","CUPE.AOS.reach",2017-06-29 11:27:00,"CUPE.20170629","CUPE.20170629.EPILITHON.3","CUPE.20170629.EPILITHON.3","riffle","epilithon","scrub",0.002406,"cobble",NA,120,NA,NA,7,NA,1e-04
"stream","CUPE","CUPE.AOS.reach",2017-06-29 11:27:00,"CUPE.20170629","CUPE.20170629.EPILITHON.8","CUPE.20170629.EPILITHON.8","run","epilithon","scrub",0.002406,"cobble",NA,120,NA,NA,7,NA,1e-04
"stream","CUPE","CUPE.AOS.reach",2017-06-29 11:27:00,"CUPE.20170629","CUPE.20170629.EPILITHON.7","CUPE.20170629.EPILITHON.7","run","epilithon","scrub",0.002406,"cobble",NA,120,NA,NA,7,NA,1e-04
"stream","CUPE","CUPE.AOS.reach",2017-06-29 11:27:00,"CUPE.20170629","CUPE.20170629.EPILITHON.6","CUPE.20170629.EPILITHON.6","run","epilithon","scrub",0.002406,"cobble",NA,120,NA,NA,7,NA,1e-04
"stream","CUPE","CUPE.AOS.reach",2017-06-29 11:27:00,"CUPE.20170629","CUPE.20170629.EPILITHON.4","CUPE.20170629.EPILITHON.4","riffle","epilithon","scrub",0.002406,"cobble",NA,120,NA,NA,7,NA,1e-04
"stream","CUPE","CUPE.AOS.reach",2017-11-30 10:49:00,"CUPE.20171130","CUPE.20171130.EPILITHON.1","CUPE.20171130.EPILITHON.1","riffle","epilithon","scrub",0.002406,"cobble",NA,200,NA,NA,5,NA,2e-04
"stream","CUPE","CUPE.AOS.reach",2017-11-30 10:49:00,"CUPE.20171130","CUPE.20171130.EPILITHON.5","CUPE.20171130.EPILITHON.5","riffle","epilithon","scrub",0.002406,"cobble",NA,200,NA,NA,5,NA,0
"stream","CUPE","CUPE.AOS.reach",2017-11-30 10:49:00,"CUPE.20171130","CUPE.20171130.EPILITHON.2","CUPE.20171130.EPILITHON.2","riffle","epilithon","scrub",0.002406,"pebble",NA,200,NA,NA,5,NA,2e-04
"stream","CUPE","CUPE.AOS.reach",2017-11-30 10:49:00,"CUPE.20171130","CUPE.20171130.EPILITHON.7","CUPE.20171130.EPILITHON.7","run","epilithon","scrub",0.002406,"pebble",NA,200,NA,NA,5,NA,2e-04
"stream","CUPE","CUPE.AOS.S2",2017-11-30 10:49:00,"CUPE.20171130","CUPE.20171130.SESTON.1","CUPE.20171130.SESTON.1","riffle","seston","grab",NA,"cobble",NA,6000,NA,NA,450,NA,2e-04
"stream","CUPE","CUPE.AOS.reach",2017-11-30 10:49:00,"CUPE.20171130","CUPE.20171130.EPILITHON.8","CUPE.20171130.EPILITHON.8","run","epilithon","scrub",0.002406,"pebble",NA,200,NA,NA,5,NA,3e-04
"stream","CUPE","CUPE.AOS.reach",2017-11-30 10:49:00,"CUPE.20171130","CUPE.20171130.EPILITHON.4","CUPE.20171130.EPILITHON.4","riffle","epilithon","scrub",0.002406,"cobble",NA,200,NA,NA,5,NA,3e-04
"stream","CUPE","CUPE.AOS.reach",2017-11-30 10:49:00,"CUPE.20171130","CUPE.20171130.EPILITHON.6","CUPE.20171130.EPILITHON.6","run","epilithon","scrub",0.002406,"pebble",NA,200,NA,NA,6,NA,3e-04
"stream","CUPE","CUPE.AOS.reach",2017-11-30 10:49:00,"CUPE.20171130","CUPE.20171130.EPILITHON.3","CUPE.20171130.EPILITHON.3","riffle","epilithon","scrub",0.002406,"pebble",NA,200,NA,NA,5,NA,2e-04
"stream","CUPE","CUPE.AOS.reach",2018-01-24 11:50:00,"CUPE.20180124","CUPE.20180124.EPILITHON.4","CUPE.20180124.EPILITHON.4","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,0.0014
"stream","CUPE","CUPE.AOS.reach",2018-01-24 11:50:00,"CUPE.20180124","CUPE.20180124.EPILITHON.1","CUPE.20180124.EPILITHON.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,0.0015
"stream","CUPE","CUPE.AOS.reach",2018-01-24 11:50:00,"CUPE.20180124","CUPE.20180124.EPILITHON.3","CUPE.20180124.EPILITHON.3","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,3e-04
"stream","CUPE","CUPE.AOS.reach",2018-01-24 11:50:00,"CUPE.20180124","CUPE.20180124.EPILITHON.6","CUPE.20180124.EPILITHON.6","run","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,8e-04
"stream","CUPE","CUPE.AOS.reach",2018-01-24 11:50:00,"CUPE.20180124","CUPE.20180124.EPILITHON.2","CUPE.20180124.EPILITHON.2","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,0.0012
"stream","CUPE","CUPE.AOS.reach",2018-01-24 11:50:00,"CUPE.20180124","CUPE.20180124.EPILITHON.7","CUPE.20180124.EPILITHON.7","run","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,7e-04
"stream","CUPE","CUPE.AOS.reach",2018-01-24 11:50:00,"CUPE.20180124","CUPE.20180124.EPILITHON.5","CUPE.20180124.EPILITHON.5","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,0.0022
"stream","CUPE","CUPE.AOS.S2",2018-01-24 11:50:00,"CUPE.20180124","CUPE.20180124.SESTON.1","CUPE.20180124.SESTON.1","riffle","seston","grab",NA,"cobble",NA,6000,NA,NA,500,NA,1e-04
"stream","CUPE","CUPE.AOS.reach",2018-01-24 11:50:00,"CUPE.20180124","CUPE.20180124.EPILITHON.8","CUPE.20180124.EPILITHON.8","run","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,0.0011
"stream","CUPE","CUPE.AOS.S2",2018-06-25 11:48:00,"CUPE.20180625","CUPE.20180625.SESTON.1","CUPE.20180625.SESTON.1.AFDM.1","riffle","seston","grab",NA,"cobble",NA,6000,NA,NA,1000,NA,0.0015
"stream","CUPE","CUPE.AOS.reach",2018-06-25 11:48:00,"CUPE.20180625","CUPE.20180625.EPILITHON.7","CUPE.20180625.EPILITHON.7.AFDM.1","run","epilithon","scrub",0.002406,"pebble",NA,250,NA,NA,5,NA,0.0021
"stream","CUPE","CUPE.AOS.reach",2018-06-25 11:48:00,"CUPE.20180625","CUPE.20180625.EPILITHON.1","CUPE.20180625.EPILITHON.1.AFDM.1","riffle","epilithon","scrub",0.002406,"pebble",NA,250,NA,NA,5,NA,0.0016
"stream","CUPE","CUPE.AOS.reach",2018-06-25 11:48:00,"CUPE.20180625","CUPE.20180625.EPILITHON.8","CUPE.20180625.EPILITHON.8.AFDM.1","run","epilithon","scrub",0.002406,"pebble",NA,250,NA,NA,5,NA,0.0021
"stream","CUPE","CUPE.AOS.reach",2018-06-25 11:48:00,"CUPE.20180625","CUPE.20180625.EPILITHON.4","CUPE.20180625.EPILITHON.4.AFDM.1","riffle","epilithon","scrub",0.002406,"pebble",NA,250,NA,NA,5,NA,0.0026
"stream","CUPE","CUPE.AOS.reach",2018-06-25 11:48:00,"CUPE.20180625","CUPE.20180625.EPILITHON.3","CUPE.20180625.EPILITHON.3.AFDM.1","riffle","epilithon","scrub",0.002406,"pebble",NA,250,NA,NA,5,NA,0.002
"stream","CUPE","CUPE.AOS.reach",2018-06-25 11:48:00,"CUPE.20180625","CUPE.20180625.EPILITHON.2","CUPE.20180625.EPILITHON.2.AFDM.1","riffle","epilithon","scrub",0.002406,"pebble",NA,250,NA,NA,5,NA,0.002
"stream","CUPE","CUPE.AOS.reach",2018-06-25 11:48:00,"CUPE.20180625","CUPE.20180625.EPILITHON.5","CUPE.20180625.EPILITHON.5.AFDM.1","riffle","epilithon","scrub",0.002406,"pebble",NA,250,NA,NA,5,NA,0.0019
"stream","CUPE","CUPE.AOS.reach",2018-06-25 11:48:00,"CUPE.20180625","CUPE.20180625.EPILITHON.6","CUPE.20180625.EPILITHON.6.AFDM.1","run","epilithon","scrub",0.002406,"pebble",NA,250,NA,NA,5,NA,0.0012
"stream","CUPE","CUPE.AOS.reach",2018-11-08 10:57:00,"CUPE.20181108","CUPE.20181108.EPILITHON.3","CUPE.20181108.EPILITHON.3.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,3e-04
"stream","CUPE","CUPE.AOS.reach",2018-11-08 10:57:00,"CUPE.20181108","CUPE.20181108.EPILITHON.1","CUPE.20181108.EPILITHON.1.AFDM.1","riffle","epilithon","scrub",0.002406,"pebble",NA,125,NA,NA,5,NA,2e-04
"stream","CUPE","CUPE.AOS.reach",2018-11-08 10:57:00,"CUPE.20181108","CUPE.20181108.EPILITHON.5","CUPE.20181108.EPILITHON.5.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,1e-04
"stream","CUPE","CUPE.AOS.reach",2018-11-08 10:57:00,"CUPE.20181108","CUPE.20181108.EPILITHON.2","CUPE.20181108.EPILITHON.2.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,3e-04
"stream","CUPE","CUPE.AOS.S2",2018-11-08 10:57:00,"CUPE.20181108","CUPE.20181108.SESTON.1","CUPE.20181108.SESTON.1.AFDM.1","riffle","seston","grab",NA,"pebble",NA,3000,NA,NA,750,NA,2e-04
"stream","CUPE","CUPE.AOS.reach",2018-11-08 10:57:00,"CUPE.20181108","CUPE.20181108.EPILITHON.7","CUPE.20181108.EPILITHON.7.AFDM.1","run","epilithon","scrub",0.002406,"pebble",NA,125,NA,NA,5,NA,1e-04
"stream","CUPE","CUPE.AOS.reach",2018-11-08 10:57:00,"CUPE.20181108","CUPE.20181108.EPILITHON.6","CUPE.20181108.EPILITHON.6.AFDM.1","run","epilithon","scrub",0.002406,"pebble",NA,125,NA,NA,5,NA,0.0011
"stream","CUPE","CUPE.AOS.reach",2018-11-08 10:57:00,"CUPE.20181108","CUPE.20181108.EPILITHON.4","CUPE.20181108.EPILITHON.4.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,3e-04
"stream","CUPE","CUPE.AOS.reach",2018-11-08 10:57:00,"CUPE.20181108","CUPE.20181108.EPILITHON.8","CUPE.20181108.EPILITHON.8.AFDM.1","run","epilithon","scrub",0.002406,"pebble",NA,125,NA,NA,5,NA,1e-04
"stream","CUPE","CUPE.AOS.S2",2019-01-23 12:12:00,"CUPE.20190123","CUPE.20190123.SESTON.1","CUPE.20190123.SESTON.1.AFDM.1","run","seston","grab",NA,"cobble",NA,2000,NA,NA,5,NA,3e-04
"stream","CUPE","CUPE.AOS.reach",2019-01-23 12:12:00,"CUPE.20190123","CUPE.20190123.EPILITHON.3","CUPE.20190123.EPILITHON.3.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,0.0013
"stream","CUPE","CUPE.AOS.reach",2019-01-23 12:12:00,"CUPE.20190123","CUPE.20190123.EPILITHON.2","CUPE.20190123.EPILITHON.2.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,140,NA,NA,5,NA,0.0014
"stream","CUPE","CUPE.AOS.reach",2019-01-23 12:12:00,"CUPE.20190123","CUPE.20190123.EPILITHON.8","CUPE.20190123.EPILITHON.8.AFDM.1","run","epilithon","scrub",0.002406,"pebble",NA,125,NA,NA,5,NA,6e-04
"stream","CUPE","CUPE.AOS.reach",2019-01-23 12:12:00,"CUPE.20190123","CUPE.20190123.EPILITHON.7","CUPE.20190123.EPILITHON.7.AFDM.1","run","epilithon","scrub",0.002406,"pebble",NA,125,NA,NA,5,NA,0.001
"stream","CUPE","CUPE.AOS.reach",2019-01-23 12:12:00,"CUPE.20190123","CUPE.20190123.EPILITHON.4","CUPE.20190123.EPILITHON.4.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,7e-04
"stream","CUPE","CUPE.AOS.reach",2019-01-23 12:12:00,"CUPE.20190123","CUPE.20190123.EPILITHON.6","CUPE.20190123.EPILITHON.6.AFDM.1","run","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,0.0019
"stream","CUPE","CUPE.AOS.reach",2019-01-23 12:12:00,"CUPE.20190123","CUPE.20190123.EPILITHON.1","CUPE.20190123.EPILITHON.1.AFDM.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,0.0014
"stream","CUPE","CUPE.AOS.reach",2019-01-23 12:12:00,"CUPE.20190123","CUPE.20190123.EPILITHON.5","CUPE.20190123.EPILITHON.5.AFDM.1","riffle","epilithon","scrub",0.002406,"pebble",NA,125,NA,NA,5,NA,4e-04
